observation_id,data_family,source_key,source_file,source_row_id,observed_quantity,temperature_K,mea_mass_fraction,co2_loading_mol_per_mol_mea,composition_value,composition_basis,value_reported,reported_unit,uncertainty_value,uncertainty_unit,uncertainty_type,measurement_role,source_lifecycle_status,contract_lifecycle_status,objective_role,target_eligible,group_id
Bottinger2008_state_044|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,44,CO3^2-,313.15,0.3,0.236,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_044|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,44,H3O+,313.15,0.3,0.236,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_044|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,44,OH-,313.15,0.3,0.236,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_044|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,44,MEA + MEAH+,313.15,0.3,0.236,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_045|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,45,CO2,313.15,0.3,0.28,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_045|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,45,MEA,313.15,0.3,0.28,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_045|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,45,MEAH+,313.15,0.3,0.28,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_045|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,45,MEACOO-,313.15,0.3,0.28,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_045|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,45,HCO3-,313.15,0.3,0.28,,mole_fraction,,,,,not_reported,direct_zero,canonical_eligible,canonical_eligible,upper_bound_or_reported_zero,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_045|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,45,CO3^2-,313.15,0.3,0.28,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_045|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,45,H3O+,313.15,0.3,0.28,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_045|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,45,OH-,313.15,0.3,0.28,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_045|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,45,MEA + MEAH+,313.15,0.3,0.28,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_046|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,46,CO2,313.15,0.3,0.343,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_046|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,46,MEA,313.15,0.3,0.343,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_046|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,46,MEAH+,313.15,0.3,0.343,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_046|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,46,MEACOO-,313.15,0.3,0.343,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_046|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,46,HCO3-,313.15,0.3,0.343,,mole_fraction,,,,,not_reported,direct_zero,canonical_eligible,canonical_eligible,upper_bound_or_reported_zero,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_046|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,46,CO3^2-,313.15,0.3,0.343,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_046|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,46,H3O+,313.15,0.3,0.343,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_046|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,46,OH-,313.15,0.3,0.343,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_046|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,46,MEA + MEAH+,313.15,0.3,0.343,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_047|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,47,CO2,313.15,0.3,0.354,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_047|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,47,MEA,313.15,0.3,0.354,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_047|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,47,MEAH+,313.15,0.3,0.354,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_047|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,47,MEACOO-,313.15,0.3,0.354,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_047|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,47,HCO3-,313.15,0.3,0.354,,mole_fraction,,,,,not_reported,direct_zero,canonical_eligible,canonical_eligible,upper_bound_or_reported_zero,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_047|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,47,CO3^2-,313.15,0.3,0.354,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_047|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,47,H3O+,313.15,0.3,0.354,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_047|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,47,OH-,313.15,0.3,0.354,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_047|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,47,MEA + MEAH+,313.15,0.3,0.354,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_048|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,48,CO2,313.15,0.3,0.46,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_048|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,48,MEA,313.15,0.3,0.46,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_048|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,48,MEAH+,313.15,0.3,0.46,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_048|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,48,MEACOO-,313.15,0.3,0.46,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_048|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,48,HCO3-,313.15,0.3,0.46,,mole_fraction,,,,,not_reported,direct_zero,canonical_eligible,canonical_eligible,upper_bound_or_reported_zero,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_048|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,48,CO3^2-,313.15,0.3,0.46,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_048|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,48,H3O+,313.15,0.3,0.46,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_048|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,48,OH-,313.15,0.3,0.46,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_048|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,48,MEA + MEAH+,313.15,0.3,0.46,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_049|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,49,CO2,313.15,0.3,0.466,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_049|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,49,MEA,313.15,0.3,0.466,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_049|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,49,MEAH+,313.15,0.3,0.466,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_049|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,49,MEACOO-,313.15,0.3,0.466,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_049|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,49,HCO3-,313.15,0.3,0.466,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_049|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,49,CO3^2-,313.15,0.3,0.466,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_049|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,49,H3O+,313.15,0.3,0.466,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_049|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,49,OH-,313.15,0.3,0.466,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_049|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,49,MEA + MEAH+,313.15,0.3,0.466,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_050|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,50,CO2,313.15,0.3,0.487,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_050|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,50,MEA,313.15,0.3,0.487,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_050|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,50,MEAH+,313.15,0.3,0.487,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_050|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,50,MEACOO-,313.15,0.3,0.487,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_050|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,50,HCO3-,313.15,0.3,0.487,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_050|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,50,CO3^2-,313.15,0.3,0.487,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_050|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,50,H3O+,313.15,0.3,0.487,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_050|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,50,OH-,313.15,0.3,0.487,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_050|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,50,MEA + MEAH+,313.15,0.3,0.487,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_051|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,51,CO2,313.15,0.3,0.508,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_051|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,51,MEA,313.15,0.3,0.508,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_051|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,51,MEAH+,313.15,0.3,0.508,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_051|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,51,MEACOO-,313.15,0.3,0.508,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_051|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,51,HCO3-,313.15,0.3,0.508,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_051|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,51,CO3^2-,313.15,0.3,0.508,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_051|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,51,H3O+,313.15,0.3,0.508,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_051|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,51,OH-,313.15,0.3,0.508,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_051|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,51,MEA + MEAH+,313.15,0.3,0.508,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_052|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,52,CO2,313.15,0.3,0.663,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_052|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,52,MEA,313.15,0.3,0.663,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_052|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,52,MEAH+,313.15,0.3,0.663,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_052|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,52,MEACOO-,313.15,0.3,0.663,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_052|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,52,HCO3-,313.15,0.3,0.663,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_052|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,52,CO3^2-,313.15,0.3,0.663,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_052|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,52,H3O+,313.15,0.3,0.663,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_052|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,52,OH-,313.15,0.3,0.663,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_052|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,52,MEA + MEAH+,313.15,0.3,0.663,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Bottinger2008|w=0.3|T=40
Bottinger2008_state_053|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,53,CO2,313.15,0.3,0.683,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_053|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,53,MEA,313.15,0.3,0.683,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
Bottinger2008_state_053|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,53,MEAH+,313.15,0.3,0.683,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Bottinger2008|w=0.3|T=40
